Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
500355,RALLIS,RALLIS INDIA LTD.,06 Jun 2022,Final Dividend - Rs. - 3.0000,-,08 Jun 2022,13 Jun 2022,01 Jun 2022,07 Jun 2022,-
540180,VBL,Varun Beverages Ltd,06 Jun 2022,Bonus issue 1:2,07 Jun 2022,-,-,31 May 2022,06 Jun 2022,-
503893,ZSATYASL,SATYAM SILK MILLS LTD.,06 Jun 2022,Right Issue of Equity Shares ,06 Jun 2022,-,-,31 May 2022,06 Jun 2022,-
539632,AARCOM,AAR Commercial Company Ltd,07 Jun 2022,Amalgamation ,07 Jun 2022,-,-,01 Jun 2022,07 Jun 2022,-
540755,GICRE,General Insurance Corporation of India,07 Jun 2022,Interim Dividend - Rs. - 2.2500,08 Jun 2022,-,-,01 Jun 2022,07 Jun 2022,-
532808,PGIL,Pearl Global Industries Limited,07 Jun 2022,Interim Dividend - Rs. - 5.0000,08 Jun 2022,-,-,01 Jun 2022,07 Jun 2022,-
540614,GGENG,G G Engineering Ltd,08 Jun 2022,Stock  Split From Rs.2/- to Rs.1/-,09 Jun 2022,-,-,02 Jun 2022,08 Jun 2022,-
507789,JAGSNPHARM,JAGSONPAL PHARMACEUTICALS LTD.,08 Jun 2022,E.G.M. ,-,10 Jun 2022,17 Jun 2022,03 Jun 2022,09 Jun 2022,-
500165,KANSAINER,KANSAI NEROLAC PAINTS LTD.,08 Jun 2022,Final Dividend - Rs. - 1.0000,-,10 Jun 2022,23 Jun 2022,03 Jun 2022,09 Jun 2022,-
500820,ASIANPAINT,ASIAN PAINTS LTD.,09 Jun 2022,Final Dividend - Rs. - 15.5000,10 Jun 2022,-,-,03 Jun 2022,09 Jun 2022,-
532888,ASIANTILES,ASIAN GRANITO INDIA LTD.,09 Jun 2022,Final Dividend - Rs. - 0.7000,10 Jun 2022,-,-,03 Jun 2022,09 Jun 2022,-
540611,AUBANK,AU Small Finance Bank Ltd,09 Jun 2022,Bonus issue 1:1,10 Jun 2022,-,-,03 Jun 2022,09 Jun 2022,-
543276,CRAFTSMAN,Craftsman Automation Ltd,09 Jun 2022,Dividend - Rs. - 3.7500,-,11 Jun 2022,17 Jun 2022,06 Jun 2022,09 Jun 2022,-
505700,ELECON,ELECON ENGINEERING CO.LTD.,09 Jun 2022,Final Dividend - Rs. - 1.0000,10 Jun 2022,-,-,03 Jun 2022,09 Jun 2022,-
505700,ELECON,ELECON ENGINEERING CO.LTD.,09 Jun 2022,Special Dividend - Rs. - 0.4000,10 Jun 2022,-,-,03 Jun 2022,09 Jun 2022,-
541729,HDFCAMC,HDFC Asset Management Company Ltd,09 Jun 2022,Dividend - Rs. - 42.0000,-,11 Jun 2022,29 Jun 2022,06 Jun 2022,09 Jun 2022,-
590065,IMPAL,INDIA MOTOR PARTS & ACCESSORIES LTD.,09 Jun 2022,Interim Dividend - Rs. - 13.0000,10 Jun 2022,-,-,03 Jun 2022,09 Jun 2022,-
532097,MUKANDENGG,MUKAND ENGINEERS LTD.,09 Jun 2022,Amalgamation ,10 Jun 2022,-,-,06 Jun 2022,09 Jun 2022,-
532810,PFC,POWER FINANCE CORPORATION LTD.,09 Jun 2022,Final Dividend - Rs. - 1.2500,10 Jun 2022,-,-,03 Jun 2022,09 Jun 2022,-
539978,QUESS,Quess Corp Ltd,09 Jun 2022,Interim Dividend - Rs. - 4.0000,10 Jun 2022,-,-,03 Jun 2022,09 Jun 2022,-
543525,SILVERTUC,Silver Touch Technologies Ltd,09 Jun 2022,Interim Dividend - Rs. - 0.5000,10 Jun 2022,-,-,03 Jun 2022,09 Jun 2022,-
543263,SMCGLOBAL*,SMC Global Securities Ltd,09 Jun 2022,Final Dividend - Rs. - 1.2000,-,11 Jun 2022,15 Jun 2022,06 Jun 2022,09 Jun 2022,-
500800,TATACONSUM,Tata Consumer Products Ltd,09 Jun 2022,Final Dividend - Rs. - 6.0500,-,11 Jun 2022,17 Jun 2022,06 Jun 2022,09 Jun 2022,-
532410,TRANSCOR,TRANSCORP INTERNATIONAL LTD.,09 Jun 2022,Dividend - Rs. - 0.1000,-,13 Jun 2022,14 Jun 2022,06 Jun 2022,10 Jun 2022,-
500575,VOLTAS,VOLTAS LTD.,09 Jun 2022,Final Dividend - Rs. - 5.5000,-,11 Jun 2022,24 Jun 2022,06 Jun 2022,09 Jun 2022,-
532144,WELCORP,Welspun Corp Limited,09 Jun 2022,Dividend - Rs. - 5.0000,10 Jun 2022,-,-,03 Jun 2022,09 Jun 2022,-
500878,CEATLTD,CEAT LTD.,10 Jun 2022,Final Dividend - Rs. - 3.0000,13 Jun 2022,-,-,06 Jun 2022,10 Jun 2022,-
507912,LKPFIN,LKP Finance Limited,10 Jun 2022,Final Dividend - Rs. - 3.0000,-,14 Jun 2022,20 Jun 2022,07 Jun 2022,13 Jun 2022,-
540192,LKPSEC,LKP Securities Ltd,10 Jun 2022,Final Dividend - Rs. - 0.3000,-,14 Jun 2022,20 Jun 2022,07 Jun 2022,13 Jun 2022,-
540821,SADHNA,Sadhna Broadcast Ltd,10 Jun 2022,Stock  Split From Rs.10/- to Rs.1/-,13 Jun 2022,-,-,06 Jun 2022,10 Jun 2022,-
540143,SAGARSOFT,Sagarsoft (India) Ltd,10 Jun 2022,Dividend - Rs. - 3.0000,-,14 Jun 2022,20 Jun 2022,07 Jun 2022,13 Jun 2022,-
502180,SHREDIGCEM,SHREE DIGVIJAY CEMENT CO.LTD.-$,10 Jun 2022,Final Dividend - Rs. - 2.0000,13 Jun 2022,-,-,06 Jun 2022,10 Jun 2022,-
500483,TATACOMM,TATA COMMUNICATIONS LTD.,10 Jun 2022,Final Dividend - Rs. - 20.7000,-,14 Jun 2022,16 Jun 2022,07 Jun 2022,13 Jun 2022,-
532443,CERA,CERA SANITARYWARE LTD.,13 Jun 2022,Final Dividend - Rs. - 20.0000,-,15 Jun 2022,22 Jun 2022,08 Jun 2022,14 Jun 2022,-
532443,CERA,CERA SANITARYWARE LTD.,13 Jun 2022,Special Dividend - Rs. - 15.0000,-,15 Jun 2022,22 Jun 2022,08 Jun 2022,14 Jun 2022,-
539884,DARSHANORNA,Darshan Orna Ltd,13 Jun 2022,Stock  Split From Rs.10/- to Rs.2/-,14 Jun 2022,-,-,07 Jun 2022,13 Jun 2022,-
517522,RAJGLOWIR,RAJRATAN GLOBAL WIRE LTD.,13 Jun 2022,Final Dividend - Rs. - 2.0000,-,15 Jun 2022,21 Jun 2022,08 Jun 2022,14 Jun 2022,-
511589,AVONMORE,Avonmore Capital & Management Services Limited,14 Jun 2022,Buy Back of Shares ,15 Jun 2022,-,-,08 Jun 2022,14 Jun 2022,-
532772,DCBBANK,DCB Bank Limited,14 Jun 2022,Dividend - Rs. - 1.0000,15 Jun 2022,-,-,08 Jun 2022,14 Jun 2022,-
517354,HAVELLS,HAVELLS INDIA LTD.,14 Jun 2022,Final Dividend - Rs. - 4.5000,-,16 Jun 2022,21 Jun 2022,09 Jun 2022,15 Jun 2022,-
532814,INDIANB,INDIAN BANK,14 Jun 2022,Final Dividend - Rs. - 6.5000,-,16 Jun 2022,22 Jun 2022,09 Jun 2022,15 Jun 2022,-
500346,PUNJCOMMU,PUNJAB COMMUNICATIONS LTD.-$,14 Jun 2022,E.G.M. ,-,16 Jun 2022,22 Jun 2022,09 Jun 2022,15 Jun 2022,-
532735,RSYSTEMINT,R Systems International Limited,14 Jun 2022,Interim Dividend - Rs. - 6.5000,-,16 Jun 2022,20 Jun 2022,09 Jun 2022,15 Jun 2022,-
532483,CANBK,CANARA BANK,15 Jun 2022,Dividend - Rs. - 6.5000,16 Jun 2022,-,-,09 Jun 2022,15 Jun 2022,-
504176,HIGHENE,HIGH ENERGY BATTERIES (INDIA) LTD.,15 Jun 2022,Final Dividend - Rs. - 15.0000,-,17 Jun 2022,29 Jun 2022,10 Jun 2022,16 Jun 2022,-
500696,HINDUNILVR,HINDUSTAN UNILEVER LTD.,15 Jun 2022,Final Dividend - Rs. - 19.0000,-,17 Jun 2022,23 Jun 2022,10 Jun 2022,16 Jun 2022,-
532714,KEC,KEC INTERNATIONAL LTD.,15 Jun 2022,Final Dividend - Rs. - 4.0000,16 Jun 2022,-,-,09 Jun 2022,15 Jun 2022,-
507794,KHAICHEM,KHAITAN CHEMICALS & FERTILIZERS LTD.,15 Jun 2022,Final Dividend - Rs. - 0.1500,-,17 Jun 2022,23 Jun 2022,10 Jun 2022,16 Jun 2022,-
540900,NEWGEN,Newgen Software Technologies Ltd,15 Jun 2022,Dividend - Rs. - 4.5000,16 Jun 2022,-,-,09 Jun 2022,15 Jun 2022,-
530461,SABOOSOD,SABOO SODIUM CHLORO LTD.,15 Jun 2022,Right Issue of Equity Shares ,16 Jun 2022,-,-,13 Jun 2022,15 Jun 2022,-
532221,SONATSOFTW,SONATA SOFTWARE LTD.,15 Jun 2022,Final Dividend - Rs. - 13.0000,-,17 Jun 2022,23 Jun 2022,10 Jun 2022,16 Jun 2022,-
500770,TATACHEM,TATA CHEMICALS LTD.,15 Jun 2022,Final Dividend - Rs. - 12.5000,-,17 Jun 2022,22 Jun 2022,10 Jun 2022,16 Jun 2022,-
500408,TATAELXSI,TATA ELXSI LTD.,15 Jun 2022,Final Dividend - Rs. - 42.5000,-,17 Jun 2022,23 Jun 2022,10 Jun 2022,16 Jun 2022,-
500400,TATAPOWER,TATA POWER CO.LTD.,15 Jun 2022,Final Dividend - Rs. - 1.7500,-,17 Jun 2022,07 Jul 2022,10 Jun 2022,16 Jun 2022,-
500470,TATASTEEL,TATA STEEL LTD.,15 Jun 2022,Final Dividend - Rs. - 51.0000,-,17 Jun 2022,28 Jun 2022,10 Jun 2022,16 Jun 2022,-
504966,TINPLATE,TINPLATE COMPANY OF INDIA LTD.,15 Jun 2022,Dividend - Rs. - 4.0000,-,17 Jun 2022,04 Jul 2022,10 Jun 2022,16 Jun 2022,-
519216,AJANTSOY,AJANTA SOYA LTD.,16 Jun 2022,Stock  Split From Rs.10/- to Rs.2/-,17 Jun 2022,-,-,10 Jun 2022,16 Jun 2022,-
500877,APOLLOTYRE,APOLLO TYRES LTD.,16 Jun 2022,Dividend - Rs. - 3.2500,17 Jun 2022,-,-,10 Jun 2022,16 Jun 2022,-
534758,CIGNITI,CIGNITI TECHNOLOGIES LTD.,16 Jun 2022,Final Dividend - Rs. - 2.5000,-,18 Jun 2022,23 Jun 2022,13 Jun 2022,16 Jun 2022,-
508814,COSMOFILMS,COSMO FILMS LTD.,16 Jun 2022,Bonus issue 1:2,18 Jun 2022,-,-,13 Jun 2022,16 Jun 2022,-
517437,DUTRON,DUTRON POLYMERS LTD.-$,16 Jun 2022,Final Dividend - Rs. - 1.4000,-,18 Jun 2022,30 Jun 2022,13 Jun 2022,16 Jun 2022,-
523708,EIMCOELECO,EIMCO ELECON (INDIA) LTD.,16 Jun 2022,Dividend - Rs. - 2.5000,-,18 Jun 2022,27 Jun 2022,13 Jun 2022,16 Jun 2022,-
542802,GALACTICO,Galactico Corporate Services Ltd,16 Jun 2022,Bonus issue 3:10,17 Jun 2022,-,-,10 Jun 2022,16 Jun 2022,-
542802,GALACTICO,Galactico Corporate Services Ltd,16 Jun 2022,Stock  Split From Rs.10/- to Rs.1/-,17 Jun 2022,-,-,10 Jun 2022,16 Jun 2022,-
540133,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,16 Jun 2022,Dividend - Rs. - 0.5500,-,20 Jun 2022,27 Jun 2022,13 Jun 2022,17 Jun 2022,-
526492,RISHIROOP,Rishiroop Ltd,16 Jun 2022,Final Dividend - Rs. - 1.5000,-,18 Jun 2022,23 Jun 2022,13 Jun 2022,16 Jun 2022,-
531169,SKPSEC,SKP SECURITIES LTD.,16 Jun 2022,Bonus issue 1:1,17 Jun 2022,-,-,10 Jun 2022,16 Jun 2022,-
524394,VIMTALABS,VIMTA LABS LTD.-$,16 Jun 2022,Dividend - Rs. - 2.0000,18 Jun 2022,-,-,-,-,-
532893,VTMLTD,VTM LTD.,16 Jun 2022,Dividend - Rs. - 0.9000,-,20 Jun 2022,30 Jun 2022,13 Jun 2022,17 Jun 2022,-
590013,XPROINDIA,XPRO INDIA LTD.,16 Jun 2022,Dividend - Rs. - 2.0000,-,18 Jun 2022,24 Jun 2022,13 Jun 2022,16 Jun 2022,-
532406,AVANTEL,AVANTEL LTD.,17 Jun 2022,Bonus issue 3:1,20 Jun 2022,-,-,13 Jun 2022,17 Jun 2022,-
532134,BANKBARODA,BANK OF BARODA,17 Jun 2022,Dividend - Rs. - 2.8500,-,21 Jun 2022,27 Jun 2022,14 Jun 2022,20 Jun 2022,-
500120,DIAMINESQ,DIAMINES & CHEMICALS LTD.-$,17 Jun 2022,Final Dividend - Rs. - 3.0000,-,21 Jun 2022,28 Jun 2022,14 Jun 2022,20 Jun 2022,-
526409,KKALPANAIND,Kkalpana Industries (India) Ltd,17 Jun 2022,E.G.M. ,-,21 Jun 2022,27 Jun 2022,14 Jun 2022,20 Jun 2022,-
543331,MOL,Meghmani Organics Ltd,17 Jun 2022,Final Dividend - Rs. - 1.4000,20 Jun 2022,-,-,13 Jun 2022,17 Jun 2022,-
532440,MPSLTD,MPS LTD.,17 Jun 2022,Final Dividend - Rs. - 30.0000,-,21 Jun 2022,27 Jun 2022,14 Jun 2022,20 Jun 2022,-
523648,PLASTIBLEN,PLASTIBLENDS INDIA LTD.-$,17 Jun 2022,Dividend - Rs. - 4.0000,-,21 Jun 2022,27 Jun 2022,14 Jun 2022,20 Jun 2022,-
543230,ADVAIT,Advait Infratech Ltd,20 Jun 2022,Final Dividend - Rs. - 1.0000,21 Jun 2022,-,-,14 Jun 2022,20 Jun 2022,-
500215,ATFL,AGRO TECH FOODS LTD.,20 Jun 2022,Final Dividend - Rs. - 3.0000,-,22 Jun 2022,29 Jun 2022,15 Jun 2022,21 Jun 2022,-
511724,BALFC,BAID LEASING AND FINANCE CO.LTD.,20 Jun 2022,Bonus issue 1:1,21 Jun 2022,-,-,14 Jun 2022,20 Jun 2022,-
523229,BHARATSE,BHARAT SEATS LTD.-$,20 Jun 2022,Dividend - Rs. - 0.8000,-,22 Jun 2022,28 Jun 2022,15 Jun 2022,21 Jun 2022,-
506197,BLISSGVS,BLISS GVS PHARMA LTD.,20 Jun 2022,Final Dividend - Rs. - 0.5000,-,22 Jun 2022,28 Jun 2022,15 Jun 2022,21 Jun 2022,-
500825,BRITANNIA,BRITANNIA INDUSTRIES LTD.,20 Jun 2022,Final Dividend - Rs. - 56.5000,-,22 Jun 2022,28 Jun 2022,15 Jun 2022,21 Jun 2022,-
532525,MAHABANK,BANK OF MAHARASHTRA,20 Jun 2022,Dividend - Rs. - 0.5000,-,22 Jun 2022,28 Jun 2022,15 Jun 2022,21 Jun 2022,-
511549,MORARKFI,MORARKA FINANCE LTD.,20 Jun 2022,Dividend - Rs. - 4.0000,-,22 Jun 2022,28 Jun 2022,15 Jun 2022,21 Jun 2022,-
532987,RBL,RANE BRAKE LINING LTD.,20 Jun 2022,Dividend - Rs. - 20.0000,21 Jun 2022,-,-,14 Jun 2022,20 Jun 2022,-
542232,SRD,Shankar Lal Rampal Dye-Chem Ltd,20 Jun 2022,E.G.M. ,-,22 Jun 2022,28 Jun 2022,15 Jun 2022,21 Jun 2022,-
530999,BALAMINES,BALAJI AMINES LTD.-$,21 Jun 2022,Final Dividend - Rs. - 6.0000,-,23 Jun 2022,29 Jun 2022,16 Jun 2022,22 Jun 2022,-
500052,BEPL,BHANSALI ENGINEERING POLYMERS LTD.-$,21 Jun 2022,Final Dividend - Rs. - 1.0000,-,23 Jun 2022,29 Jun 2022,16 Jun 2022,22 Jun 2022,-
523676,GOLKUNDIA,GOLKUNDA DIAMONDS & JEWELLERY LTD.,21 Jun 2022,Final Dividend - Rs. - 1.5000,-,23 Jun 2022,29 Jun 2022,16 Jun 2022,22 Jun 2022,-
504112,NELCO,NELCO LTD.,21 Jun 2022,Dividend - Rs. - 1.8000,-,23 Jun 2022,30 Jun 2022,16 Jun 2022,22 Jun 2022,-
508941,PANCARBON,PANASONIC CARBON INDIA CO.LTD.-$,21 Jun 2022,Dividend - Rs. - 12.0000,-,23 Jun 2022,29 Jun 2022,16 Jun 2022,22 Jun 2022,-
542652,POLYCAB,Polycab India Ltd,21 Jun 2022,Dividend - Rs. - 14.0000,-,23 Jun 2022,29 Jun 2022,16 Jun 2022,22 Jun 2022,-
538921,RAFL,Raghuvansh Agrofarms Ltd,21 Jun 2022,E.G.M. ,-,23 Jun 2022,29 Jun 2022,16 Jun 2022,22 Jun 2022,-
505800,RANEHOLDIN,RANE HOLDINGS LTD.,21 Jun 2022,Dividend - Rs. - 12.0000,22 Jun 2022,-,-,15 Jun 2022,21 Jun 2022,-
509930,SUPREMEIND,SUPREME INDUSTRIES LTD.,21 Jun 2022,Final Dividend - Rs. - 18.0000,-,23 Jun 2022,29 Jun 2022,16 Jun 2022,22 Jun 2022,-
530475,TINNARUBR,Tinna Rubber and Infrastructure Limited,21 Jun 2022,Final Dividend - Rs. - 4.0000,22 Jun 2022,-,-,15 Jun 2022,21 Jun 2022,-
507817,WIREFABR,WIRES & FABRIKS (SA) LTD.,21 Jun 2022,Dividend - Rs. - 0.1000,-,23 Jun 2022,29 Jun 2022,16 Jun 2022,22 Jun 2022,-
532331,AJANTPHARM,AJANTA PHARMA LTD.,22 Jun 2022,Bonus issue 1:2,23 Jun 2022,-,-,16 Jun 2022,22 Jun 2022,-
514030,DEEPAKSP,DEEPAK SPINNERS LTD.-$,22 Jun 2022,Final Dividend - Rs. - 2.5000,-,24 Jun 2022,30 Jun 2022,17 Jun 2022,23 Jun 2022,-
500171,GHCL,GHCL LTD.,22 Jun 2022,Final Dividend - Rs. - 10.0000,23 Jun 2022,-,-,16 Jun 2022,22 Jun 2022,-
500171,GHCL,GHCL LTD.,22 Jun 2022,Special Dividend - Rs. - 5.0000,23 Jun 2022,-,-,16 Jun 2022,22 Jun 2022,-
500850,INDHOTEL,INDIAN HOTELS CO.LTD.,22 Jun 2022,Dividend - Rs. - 0.4000,-,24 Jun 2022,30 Jun 2022,17 Jun 2022,23 Jun 2022,-
539524,LALPATHLAB,Dr. Lal PathLabs Ltd,22 Jun 2022,Final Dividend - Rs. - 6.0000,23 Jun 2022,-,-,16 Jun 2022,22 Jun 2022,-
543214,NDRAUTO,NDR Auto Components Ltd,22 Jun 2022,Final Dividend - Rs. - 2.5000,-,24 Jun 2022,30 Jun 2022,17 Jun 2022,23 Jun 2022,-
524774,NGLFINE,NGL FINE-CHEM LTD.,22 Jun 2022,Final Dividend - Rs. - 1.7500,23 Jun 2022,-,-,16 Jun 2022,22 Jun 2022,-
532461,PNB,PUNJAB NATIONAL BANK,22 Jun 2022,Dividend - Rs. - 0.6400,-,24 Jun 2022,30 Jun 2022,17 Jun 2022,23 Jun 2022,-
502090,SAGCEM,SAGAR CEMENTS LTD.-$,22 Jun 2022,Dividend - Rs. - 0.7000,-,24 Jun 2022,30 Jun 2022,17 Jun 2022,23 Jun 2022,-
526479,SKYIND,SKY INDUSTRIES LTD.-$,22 Jun 2022,Final Dividend - Rs. - 1.0000,23 Jun 2022,-,-,16 Jun 2022,22 Jun 2022,-
532477,UNIONBANK,UNION BANK OF INDIA,22 Jun 2022,Final Dividend - Rs. - 1.9000,-,24 Jun 2022,30 Jun 2022,17 Jun 2022,23 Jun 2022,-
501370,WALCHPF,WALCHAND PEOPLEFIRST LTD.,22 Jun 2022,Final Dividend - Rs. - 1.2500,-,24 Jun 2022,30 Jun 2022,17 Jun 2022,23 Jun 2022,-
524634,ALUFLUOR,ALUFLUORIDE LTD.,23 Jun 2022,Final Dividend - Rs. - 1.0000,24 Jun 2022,-,-,17 Jun 2022,23 Jun 2022,-
541702,ASHNI,Ashnisha Industries Ltd,23 Jun 2022,Stock  Split From Rs.10/- to Rs.1/-,23 Jun 2022,-,-,17 Jun 2022,23 Jun 2022,-
509053,BANASFN,BANAS FINANCE LTD.,23 Jun 2022,Right Issue of Equity Shares ,24 Jun 2022,-,-,21 Jun 2022,23 Jun 2022,-
543232,CAMS,Computer Age Management Services Ltd,23 Jun 2022,Final Dividend - Rs. - 12.0000,24 Jun 2022,-,-,17 Jun 2022,23 Jun 2022,-
542216,DALBHARAT,Dalmia Bharat Ltd,23 Jun 2022,Final Dividend - Rs. - 5.0000,25 Jun 2022,-,-,20 Jun 2022,23 Jun 2022,-
543227,HAPPSTMNDS,Happiest Minds Technologies Ltd,23 Jun 2022,Final Dividend - Rs. - 2.0000,-,25 Jun 2022,30 Jun 2022,20 Jun 2022,23 Jun 2022,-
537291,NATHBIOGEN,Nath Bio-Genes (India) Ltd,23 Jun 2022,Dividend - Rs. - 2.0000,-,25 Jun 2022,30 Jun 2022,20 Jun 2022,23 Jun 2022,-
531494,NAVKAR,Navkar Urbanstructure Ltd,23 Jun 2022,Stock  Split From Rs.10/- to Rs.2/-,24 Jun 2022,-,-,17 Jun 2022,23 Jun 2022,-
514162,WELSPUNIND,WELSPUN INDIA LTD.,23 Jun 2022,Dividend - Rs. - 0.1500,-,27 Jun 2022,28 Jun 2022,20 Jun 2022,24 Jun 2022,-
531043,ZDHJERK,DHANVANTRI JEEVAN REKHA LTD.,23 Jun 2022,E.G.M. ,-,24 Jun 2022,30 Jun 2022,20 Jun 2022,24 Jun 2022,-
502355,BALKRISIND,BALKRISHNA INDUSTRIES LTD.-$,24 Jun 2022,Final Dividend - Rs. - 4.0000,27 Jun 2022,-,-,20 Jun 2022,24 Jun 2022,-
543280,NAZARA,Nazara Technologies Ltd,24 Jun 2022,Bonus issue 1:1,27 Jun 2022,-,-,20 Jun 2022,24 Jun 2022,-
533257,INDOSOLAR,INDOSOLAR LTD.,27 Jun 2022,Resolution Plan -Suspension ,28 Jun 2022,-,-,21 Jun 2022,27 Jun 2022,-
540642,SALASAR,Salasar Techno Engineering Ltd,27 Jun 2022,Stock  Split From Rs.10/- to Rs.1/-,28 Jun 2022,-,-,21 Jun 2022,27 Jun 2022,-
542923,TRANWAY,Tranway Technologies Ltd,27 Jun 2022,E.G.M. ,-,29 Jun 2022,05 Jul 2022,22 Jun 2022,28 Jun 2022,-
531778,KACHCHH,KACHCHH MINERALS LTD.,28 Jun 2022,E.G.M. ,-,29 Jun 2022,05 Jul 2022,23 Jun 2022,29 Jun 2022,-
500472,SKFINDIA,SKF India Ltd,28 Jun 2022,Dividend - Rs. - 14.5000,29 Jun 2022,-,-,22 Jun 2022,28 Jun 2022,-
500238,WHIRLPOOL,WHIRLPOOL OF INDIA LTD.,28 Jun 2022,Final Dividend - Rs. - 5.0000,-,30 Jun 2022,06 Jul 2022,23 Jun 2022,29 Jun 2022,-
543300,SONACOMS,Sona BLW Precision Forgings Ltd,29 Jun 2022,Final Dividend - Rs. - 0.7700,30 Jun 2022,-,-,23 Jun 2022,29 Jun 2022,-
513010,TATASTLLP,Tata Steel Long Products Ltd,29 Jun 2022,Dividend - Rs. - 12.5000,-,01 Jul 2022,12 Jul 2022,24 Jun 2022,30 Jun 2022,-
532156,VAIBHAVGBL,Vaibhav Global Ltd,29 Jun 2022,Final Dividend - Rs. - 1.5000,-,01 Jul 2022,01 Jul 2022,24 Jun 2022,30 Jun 2022,-
542012,AAL,A-1 Acid Ltd,30 Jun 2022,Final Dividend - Rs. - 1.5000,-,02 Jul 2022,08 Jul 2022,27 Jun 2022,30 Jun 2022,-
532977,BAJAJ-AUTO*,BAJAJ AUTO LTD.,30 Jun 2022,Dividend - Rs. - 140.0000,01 Jul 2022,-,-,24 Jun 2022,30 Jun 2022,-
532978,BAJAJFINSV,BAJAJ FINSERV LTD.,30 Jun 2022,Dividend - Rs. - 4.0000,01 Jul 2022,-,-,24 Jun 2022,30 Jun 2022,-
500490,BAJAJHLDNG,BAJAJ HOLDINGS & INVESTMENT LTD.,30 Jun 2022,Final Dividend - Rs. - 25.0000,01 Jul 2022,-,-,24 Jun 2022,30 Jun 2022,-
500034,BAJFINANCE,Bajaj Finance Limited,30 Jun 2022,Dividend - Rs. - 20.0000,01 Jul 2022,-,-,24 Jun 2022,30 Jun 2022,-
532523,BIOCON,BIOCON LTD.,30 Jun 2022,Final Dividend - Rs. - 0.5000,01 Jul 2022,-,-,24 Jun 2022,30 Jun 2022,-
500495,ESCORTS,Escorts Kubota Ltd,30 Jun 2022,Dividend - Rs. - 7.0000,-,02 Jul 2022,14 Jul 2022,27 Jun 2022,30 Jun 2022,-
513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,30 Jun 2022,Final Dividend - Rs. - 10.0000,01 Jul 2022,-,-,24 Jun 2022,30 Jun 2022,-
530965,IOC,INDIAN OIL CORPORATION LTD.,30 Jun 2022,Bonus issue 1:2,01 Jul 2022,-,-,24 Jun 2022,30 Jun 2022,-
540005,LTI,Larsen & Toubro Infotech Ltd,30 Jun 2022,Dividend - Rs. - 30.0000,01 Jul 2022,-,-,24 Jun 2022,30 Jun 2022,-
500266,MAHSCOOTER,MAHARASHTRA SCOOTERS LTD.,30 Jun 2022,Final Dividend - Rs. - 80.0000,01 Jul 2022,-,-,24 Jun 2022,30 Jun 2022,-
540767,NAM-INDIA,Nippon Life India Asset Management Ltd,30 Jun 2022,Final Dividend - Rs. - 7.5000,01 Jul 2022,-,-,24 Jun 2022,30 Jun 2022,-
531209,NUCLEUS,NUCLEUS SOFTWARE EXPORTS LTD.,30 Jun 2022,Final Dividend - Rs. - 7.0000,-,02 Jul 2022,08 Jul 2022,27 Jun 2022,30 Jun 2022,-
532900,PAISALO,Paisalo Digital Ltd,30 Jun 2022,Stock  Split From Rs.10/- to Rs.1/-,01 Jul 2022,-,-,24 Jun 2022,30 Jun 2022,-
509220,PTL,PTL ENTERPRISES LTD.-$,30 Jun 2022,Dividend - Rs. - 2.0000,01 Jul 2022,-,-,24 Jun 2022,30 Jun 2022,-
500069,QUESTCAP,Quest Capital Markets Ltd,30 Jun 2022,Final Dividend - Rs. - 2.5000,-,02 Jul 2022,08 Jul 2022,27 Jun 2022,30 Jun 2022,-
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,30 Jun 2022,Bonus issue 1:2,01 Jul 2022,-,-,24 Jun 2022,30 Jun 2022,-
500330,RAYMOND,RAYMOND LTD.,30 Jun 2022,Final Dividend - Rs. - 3.0000,-,02 Jul 2022,14 Jul 2022,27 Jun 2022,30 Jun 2022,-
533101,SURYAAMBA,SURYAAMBA SPINNING MILLS LTD.,30 Jun 2022,Final Dividend - Rs. - 1.0000,-,03 Jul 2022,09 Jul 2022,27 Jun 2022,30 Jun 2022,-
500407,SWARAJENG,SWARAJ ENGINES LTD.,30 Jun 2022,Dividend - Rs. - 80.0000,-,02 Jul 2022,08 Jul 2022,27 Jun 2022,30 Jun 2022,-
539268,SYNGENE,Syngene International Ltd,30 Jun 2022,Final Dividend - Rs. - 0.5000,01 Jul 2022,-,-,24 Jun 2022,30 Jun 2022,-
539268,SYNGENE,Syngene International Ltd,30 Jun 2022,Special Dividend - Rs. - 0.5000,01 Jul 2022,-,-,24 Jun 2022,30 Jun 2022,-
532553,WELENT,Welspun Enterprises Ltd,30 Jun 2022,Final Dividend - Rs. - 1.5000,-,02 Jul 2022,04 Jul 2022,27 Jun 2022,30 Jun 2022,-
515055,ANANTRAJ,Anant Raj Limited-$,01 Jul 2022,Final Dividend - Rs. - 0.1200,-,05 Jul 2022,11 Jul 2022,28 Jun 2022,04 Jul 2022,-
532285,GEOJITFSL,Geojit Financial Services Ltd,01 Jul 2022,Final Dividend - Rs. - 3.0000,04 Jul 2022,-,-,27 Jun 2022,01 Jul 2022,-
